film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,category_id,price
515,LEGALLY SECRETARY,A ASTOUNDING TALE OF A A SHARK AND A MOOSE WHO MUST MEET A WOMANIZER IN THE SAHARA DESERT,2006,1,7,7,1.99,113,8.99,PG,3,8
516,LEGEND JEDI,A AWE-INSPIRING EPISTLE OF A PIONEER AND A STUDENT WHO MUST OUTGUN A CROCODILE IN THE OUTBACK,2006,1,7,7,2.99,59,5.99,PG,12,6
517,LESSON CLEOPATRA,A EMOTIONAL DISPLAY OF A MAN AND A EXPLORER WHO MUST BUILD A BOY IN A MANHATTAN PENTHOUSE,2006,1,7,3,4.99,167,22.99,NC-17,15,12
518,LIAISONS SWEET,A BORING DRAMA OF A A SHARK AND A EXPLORER WHO MUST REDEEM A WAITRESS IN THE CANADIAN ROCKIES,2006,1,7,5,4.99,140,23.99,PG,16,11
519,LIBERTY MAGNIFICENT,A BORING DRAMA OF A STUDENT AND A CAT WHO MUST SINK A TECHNICAL WRITER IN A BALOON,2006,1,7,3,2.99,138,29.99,G,15,7
520,LICENSE WEEKEND,A INSIGHTFUL STORY OF A MAN AND A HUSBAND WHO MUST OVERCOME A MADMAN IN A MONASTERY,2006,1,7,7,2.99,91,20.99,NC-17,17,9
521,LIES TREATMENT,A FAST-PACED CHARACTER STUDY OF A DENTIST AND A MOOSE WHO MUST DEFEAT A COMPOSER IN THE FIRST MANNED SPACE STATION,2006,1,7,7,3.99,147,20.99,NC-17,7,12
522,LIFE TWISTED,A THRILLING REFLECTION OF A TEACHER AND A COMPOSER WHO MUST FIND A MAN IN THE FIRST MANNED SPACE STATION,2006,1,7,4,4.99,137,5.99,NC-17,5,7
523,LIGHTS DEER,A UNBELIEVEABLE EPISTLE OF A DOG AND A WOMAN WHO MUST CONFRONT A MOOSE IN THE GULF OF MEXICO,2006,1,7,7,2.5,174,21.99,R,4,10
524,LION UNCUT,A INTREPID DISPLAY OF A PASTRY CHEF AND A CAT WHO MUST KILL A A SHARK IN ANCIENT CHINA,2006,1,7,6,1.99,50,10.99,PG,5,6
525,LOATHING LEGALLY,A BORING EPISTLE OF A PIONEER AND A MAD SCIENTIST WHO MUST ESCAPE A FRISBEE IN THE GULF OF MEXICO,2006,1,7,4,1.5,140,11.99,R,4,3
526,LOCK REAR,A THOUGHTFUL CHARACTER STUDY OF A SQUIRREL AND A TECHNICAL WRITER WHO MUST OUTRACE A STUDENT IN ANCIENT JAPAN,2006,1,7,7,1.99,120,18.99,R,17,9
527,LOLA AGENT,A ASTOUNDING TALE OF A MAD SCIENTIST AND A HUSBAND WHO MUST REDEEM A DATABASE ADMINISTRATOR IN ANCIENT JAPAN,2006,1,7,4,4.5,85,27.99,PG,11,8
528,LOLITA WORLD,A THRILLING DRAMA OF A GIRL AND A ROBOT WHO MUST REDEEM A WAITRESS IN AN ABANDONED MINE SHAFT,2006,1,7,4,4.99,155,15.99,NC-17,8,8
529,LONELY ELEPHANT,A INTREPID STORY OF A STUDENT AND A DOG WHO MUST CHALLENGE A EXPLORER IN SOVIET GEORGIA,2006,1,7,3,0.99,67,20.99,G,5,8
530,LORD ARIZONA,A ACTION-PACKED DISPLAY OF A FRISBEE AND A PASTRY CHEF WHO MUST PURSUE A CROCODILE IN A JET BOAT,2006,1,7,5,2.99,108,16.99,PG-13,1,6
531,LOSE INCH,A STUNNING REFLECTION OF A STUDENT AND A TECHNICAL WRITER WHO MUST BATTLE A BUTLER IN THE FIRST MANNED SPACE STATION,2006,1,7,3,3.99,137,20.99,R,9,11
532,LOSER HUSTLER,A STUNNING DRAMA OF A ROBOT AND A FEMINIST WHO MUST OUTGUN A BUTLER IN NIGERIA,2006,1,7,5,2.99,80,29.99,PG,15,9
533,LOST BIRD,A EMOTIONAL CHARACTER STUDY OF A ROBOT AND A A SHARK WHO MUST DEFEAT A TECHNICAL WRITER IN A MANHATTAN PENTHOUSE,2006,1,7,4,2.99,98,4.99,PG-13,17,7
534,LOUISIANA HARRY,A LACKLUSTURE DRAMA OF A GIRL AND A TECHNICAL WRITER WHO MUST REDEEM A MONKEY IN A SHARK TANK,2006,1,7,5,1.99,70,21.99,PG-13,17,3
535,LOVE SUICIDES,A BRILLIANT PANORAMA OF A HUNTER AND A EXPLORER WHO MUST PURSUE A DENTIST IN AN ABANDONED FUN HOUSE,2006,1,7,6,2.5,181,12.99,R,11,6
536,LOVELY JINGLE,A FANCIFUL YARN OF A CROCODILE AND A FORENSIC PSYCHOLOGIST WHO MUST DISCOVER A CROCODILE IN THE OUTBACK,2006,1,7,3,1.5,65,26.99,PG,4,7
537,LOVER TRUMAN,A EMOTIONAL YARN OF A ROBOT AND A BOY WHO MUST OUTGUN A TECHNICAL WRITER IN A U-BOAT,2006,1,7,3,3.99,75,15.99,G,4,11
538,LOVERBOY ATTACKS,A BORING STORY OF A CAR AND A BUTLER WHO MUST BUILD A GIRL IN SOVIET GEORGIA,2006,1,7,7,3.5,162,19.99,PG-13,13,3
539,LUCK OPUS,A BORING DISPLAY OF A MOOSE AND A SQUIRREL WHO MUST OUTRACE A TEACHER IN A SHARK TANK,2006,1,7,7,2.99,152,18.99,NC-17,7,11
540,LUCKY FLYING,A LACKLUSTURE CHARACTER STUDY OF A A SHARK AND A MAN WHO MUST FIND A FORENSIC PSYCHOLOGIST IN A U-BOAT,2006,1,7,7,3.5,97,27.99,PG-13,12,5
541,LUKE MUMMY,A TAUT CHARACTER STUDY OF A BOY AND A ROBOT WHO MUST REDEEM A MAD SCIENTIST IN ANCIENT INDIA,2006,1,7,5,3.99,74,22.99,NC-17,2,7
542,LUST LOCK,A FANCIFUL PANORAMA OF A HUNTER AND A DENTIST WHO MUST MEET A SECRET AGENT IN THE SAHARA DESERT,2006,1,7,3,3.5,52,4.99,G,17,4
543,MADIGAN DORADO,A ASTOUNDING CHARACTER STUDY OF A A SHARK AND A A SHARK WHO MUST DISCOVER A CROCODILE IN THE OUTBACK,2006,1,7,5,4.5,116,25.99,R,17,6
544,MADISON TRAP,A AWE-INSPIRING REFLECTION OF A MONKEY AND A DENTIST WHO MUST OVERCOME A PIONEER IN A U-BOAT,2006,1,7,4,1.99,147,25.99,R,6,11
545,MADNESS ATTACKS,A FANCIFUL TALE OF A SQUIRREL AND A BOAT WHO MUST DEFEAT A CROCODILE IN THE GULF OF MEXICO,2006,1,7,4,2.99,178,14.99,PG-13,17,7
546,MADRE GABLES,A INTREPID PANORAMA OF A SUMO WRESTLER AND A FORENSIC PSYCHOLOGIST WHO MUST DISCOVER A MOOSE IN THE FIRST MANNED SPACE STATION,2006,1,7,7,4.99,98,4.99,PG-13,17,4
547,MAGIC MALLRATS,A TOUCHING DOCUMENTARY OF A PASTRY CHEF AND A PASTRY CHEF WHO MUST BUILD A MAD SCIENTIST IN CALIFORNIA,2006,1,7,3,2.5,117,19.99,PG,3,10
548,MAGNIFICENT CHITTY,A INSIGHTFUL STORY OF A TEACHER AND A HUNTER WHO MUST FACE A MAD COW IN CALIFORNIA,2006,1,7,3,2.5,53,27.99,R,4,7
549,MAGNOLIA FORRESTER,A THOUGHTFUL DOCUMENTARY OF A COMPOSER AND A EXPLORER WHO MUST CONQUER A DENTIST IN NEW ORLEANS,2006,1,7,4,3.5,171,4.99,PG-13,1,3
550,MAGUIRE APACHE,A FAST-PACED REFLECTION OF A WAITRESS AND A HUNTER WHO MUST DEFEAT A FORENSIC PSYCHOLOGIST IN A BALOON,2006,1,7,6,0.99,74,8.99,NC-17,8,6
551,MAIDEN HOME,A LACKLUSTURE SAGA OF A MOOSE AND A TEACHER WHO MUST KILL A FORENSIC PSYCHOLOGIST IN A MYSQL CONVENTION,2006,1,7,3,3.5,138,14.99,PG,13,7
552,MAJESTIC FLOATS,A THRILLING CHARACTER STUDY OF A MOOSE AND A STUDENT WHO MUST ESCAPE A BUTLER IN THE FIRST MANNED SPACE STATION,2006,1,7,5,3.99,130,5.99,PG,6,8
553,MAKER GABLES,A STUNNING DISPLAY OF A MOOSE AND A DATABASE ADMINISTRATOR WHO MUST PURSUE A COMPOSER IN A JET BOAT,2006,1,7,4,2.5,136,18.99,PG-13,3,10
554,MALKOVICH PET,A INTREPID REFLECTION OF A WAITRESS AND A A SHARK WHO MUST KILL A SQUIRREL IN THE OUTBACK,2006,1,7,6,0.99,159,13.99,G,4,7
555,MALLRATS UNITED,A THRILLING YARN OF A WAITRESS AND A DENTIST WHO MUST FIND A HUNTER IN A MONASTERY,2006,1,7,4,4.5,133,24.99,PG,5,8
556,MALTESE HOPE,A FAST-PACED DOCUMENTARY OF A CROCODILE AND A SUMO WRESTLER WHO MUST CONQUER A EXPLORER IN CALIFORNIA,2006,1,7,6,2.5,127,12.99,PG-13,17,4
557,MANCHURIAN CURTAIN,A STUNNING TALE OF A MAD COW AND A BOY WHO MUST BATTLE A BOY IN BERLIN,2006,1,7,5,4.99,177,9.99,PG,17,3
558,MANNEQUIN WORST,A ASTOUNDING SAGA OF A MAD COW AND A PASTRY CHEF WHO MUST DISCOVER A HUSBAND IN ANCIENT INDIA,2006,1,7,3,2.99,71,21.99,PG-13,17,9
559,MARRIED GO,A FANCIFUL STORY OF A WOMANIZER AND A DOG WHO MUST FACE A FORENSIC PSYCHOLOGIST IN THE SAHARA DESERT,2006,1,7,7,1.5,114,6.99,G,17,4
560,MARS ROMAN,A BORING DRAMA OF A CAR AND A DOG WHO MUST SUCCUMB A MADMAN IN SOVIET GEORGIA,2006,1,7,6,2.99,62,11.99,NC-17,17,3
561,MASK PEACH,A BORING CHARACTER STUDY OF A STUDENT AND A ROBOT WHO MUST MEET A WOMAN IN CALIFORNIA,2006,1,7,6,1.5,123,18.99,NC-17,13,5
562,MASKED BUBBLE,A FANCIFUL DOCUMENTARY OF A PIONEER AND A BOAT WHO MUST PURSUE A PIONEER IN AN ABANDONED MINE SHAFT,2006,1,7,6,1.99,151,14.99,PG-13,17,7
563,MASSACRE USUAL,A FATEFUL REFLECTION OF A WAITRESS AND A CROCODILE WHO MUST CHALLENGE A FORENSIC PSYCHOLOGIST IN CALIFORNIA,2006,1,7,6,2.99,165,17.99,R,17,10
564,MASSAGE IMAGE,A FATEFUL DRAMA OF A FRISBEE AND A CROCODILE WHO MUST VANQUISH A DOG IN THE FIRST MANNED SPACE STATION,2006,1,7,4,0.99,161,10.99,PG,2,6
565,MATRIX SNOWMAN,A ACTION-PACKED SAGA OF A WOMANIZER AND A WOMAN WHO MUST OVERCOME A STUDENT IN CALIFORNIA,2006,1,7,6,1.5,56,13.99,PG-13,9,10
566,MAUDE MOD,A BEAUTIFUL DOCUMENTARY OF A FORENSIC PSYCHOLOGIST AND A CAT WHO MUST REACH A ASTRONAUT IN NIGERIA,2006,1,7,6,2.99,72,27.99,R,17,10
567,MEET CHOCOLATE,A BORING DOCUMENTARY OF A DENTIST AND A BUTLER WHO MUST CONFRONT A MONKEY IN A MYSQL CONVENTION,2006,1,7,3,2.99,80,26.99,G,9,9
568,MEMENTO ZOOLANDER,A TOUCHING EPISTLE OF A SQUIRREL AND A EXPLORER WHO MUST REDEEM A PASTRY CHEF IN THE SAHARA DESERT,2006,1,7,4,1.99,77,11.99,NC-17,17,9
569,MENAGERIE RUSHMORE,A UNBELIEVEABLE PANORAMA OF A COMPOSER AND A BUTLER WHO MUST OVERCOME A DATABASE ADMINISTRATOR IN THE FIRST MANNED SPACE STATION,2006,1,7,7,3.5,147,6.99,G,2,11
570,MERMAID INSECTS,A LACKLUSTURE DRAMA OF A WAITRESS AND A HUSBAND WHO MUST FIGHT A HUSBAND IN CALIFORNIA,2006,1,7,5,3.99,104,20.99,NC-17,17,11
571,METAL ARMAGEDDON,A THRILLING DISPLAY OF A LUMBERJACK AND A CROCODILE WHO MUST MEET A MONKEY IN A BALOON FACTORY,2006,1,7,6,2.5,161,21.99,PG-13,6,3
572,METROPOLIS COMA,A EMOTIONAL SAGA OF A DATABASE ADMINISTRATOR AND A PASTRY CHEF WHO MUST CONFRONT A TEACHER IN A BALOON FACTORY,2006,1,7,4,3.99,64,6.99,PG-13,14,8
573,MICROCOSMOS PARADISE,A TOUCHING CHARACTER STUDY OF A BOAT AND A STUDENT WHO MUST SINK A A SHARK IN NIGERIA,2006,1,7,6,4.5,105,8.99,PG-13,3,10
574,MIDNIGHT WESTWARD,A TAUT REFLECTION OF A HUSBAND AND A A SHARK WHO MUST REDEEM A PASTRY CHEF IN A MONASTERY,2006,1,7,3,0.99,86,21.99,G,1,7
575,MIDSUMMER GROUNDHOG,A FATEFUL PANORAMA OF A MOOSE AND A DOG WHO MUST CHASE A CROCODILE IN ANCIENT JAPAN,2006,1,7,3,3.99,48,16.99,G,17,6
576,MIGHTY LUCK,A ASTOUNDING EPISTLE OF A MAD SCIENTIST AND A PIONEER WHO MUST ESCAPE A DATABASE ADMINISTRATOR IN A MYSQL CONVENTION,2006,1,7,7,1.5,122,19.99,PG,17,10
577,MILE MULAN,A LACKLUSTURE EPISTLE OF A CAT AND A HUSBAND WHO MUST CONFRONT A BOY IN A MYSQL CONVENTION,2006,1,7,4,4.99,64,19.99,PG,17,9
578,MILLION ACE,A BRILLIANT DOCUMENTARY OF A WOMANIZER AND A SQUIRREL WHO MUST FIND A TECHNICAL WRITER IN THE SAHARA DESERT,2006,1,7,4,3.5,142,12.99,PG-13,17,11
579,MINDS TRUMAN,A TAUT YARN OF A MAD SCIENTIST AND A CROCODILE WHO MUST OUTGUN A DATABASE ADMINISTRATOR IN A MONASTERY,2006,1,7,3,1.5,149,14.99,PG-13,17,4
580,MINE TITANS,A AMAZING YARN OF A ROBOT AND A WOMANIZER WHO MUST DISCOVER A FORENSIC PSYCHOLOGIST IN BERLIN,2006,1,7,3,1.5,166,10.99,PG-13,17,11
581,MINORITY KISS,A INSIGHTFUL DISPLAY OF A LUMBERJACK AND A SUMO WRESTLER WHO MUST MEET A MAN IN THE OUTBACK,2006,1,7,4,1.99,59,10.99,G,17,10
582,MIRACLE VIRTUAL,A TOUCHING EPISTLE OF A BUTLER AND A BOY WHO MUST FIND A MAD SCIENTIST IN THE SAHARA DESERT,2006,1,7,3,4.5,162,25.99,PG-13,2,7
583,MISSION ZOOLANDER,A INTREPID STORY OF A SUMO WRESTLER AND A TEACHER WHO MUST MEET A A SHARK IN AN ABANDONED FUN HOUSE,2006,1,7,3,2.99,164,16.99,PG-13,2,4
584,MIXED DOORS,A TAUT DRAMA OF A WOMANIZER AND A LUMBERJACK WHO MUST SUCCUMB A PIONEER IN ANCIENT INDIA,2006,1,7,6,1.99,180,17.99,PG-13,17,3
585,MOB DUFFEL,A UNBELIEVEABLE DOCUMENTARY OF A FRISBEE AND A BOAT WHO MUST MEET A BOY IN THE CANADIAN ROCKIES,2006,1,7,4,2.99,105,11.99,G,7,8
586,MOCKINGBIRD HOLLYWOOD,A THOUGHTFUL PANORAMA OF A MAN AND A CAR WHO MUST SINK A COMPOSER IN BERLIN,2006,1,7,4,2.99,60,22.99,PG,1,5
587,MOD SECRETARY,A BORING DOCUMENTARY OF A MAD COW AND A CAT WHO MUST BUILD A LUMBERJACK IN NEW ORLEANS,2006,1,7,6,4.5,77,9.99,NC-17,6,6
588,MODEL FISH,A BEAUTIFUL PANORAMA OF A BOAT AND A CROCODILE WHO MUST OUTRACE A DOG IN AUSTRALIA,2006,1,7,4,2.5,175,4.99,NC-17,3,10
589,MODERN DORADO,A AWE-INSPIRING STORY OF A BUTLER AND A SUMO WRESTLER WHO MUST REDEEM A BOY IN NEW ORLEANS,2006,1,7,3,4.99,74,7.99,PG,6,9
590,MONEY HAROLD,A TOUCHING TALE OF A EXPLORER AND A BOAT WHO MUST DEFEAT A ROBOT IN AUSTRALIA,2006,1,7,3,3.5,135,11.99,PG,13,11
591,MONSOON CAUSE,A ASTOUNDING TALE OF A CROCODILE AND A CAR WHO MUST OUTRACE A SQUIRREL IN A U-BOAT,2006,1,7,6,2.5,182,22.99,PG,17,12
592,MONSTER SPARTACUS,A FAST-PACED STORY OF A WAITRESS AND A CAT WHO MUST FIGHT A GIRL IN AUSTRALIA,2006,1,7,6,3.5,107,19.99,PG,17,4
593,MONTEREY LABYRINTH,A AWE-INSPIRING DRAMA OF A MONKEY AND A COMPOSER WHO MUST ESCAPE A FEMINIST IN A U-BOAT,2006,1,7,6,1.5,158,22.99,G,11,5
594,MONTEZUMA COMMAND,A THRILLING REFLECTION OF A WAITRESS AND A BUTLER WHO MUST BATTLE A BUTLER IN A JET BOAT,2006,1,7,6,3.99,126,8.99,NC-17,1,9
595,MOON BUNCH,A BEAUTIFUL TALE OF A ASTRONAUT AND A MAD COW WHO MUST CHALLENGE A CAT IN A BALOON FACTORY,2006,1,7,7,2.99,83,5.99,PG,17,6
596,MOONSHINE CABIN,A THOUGHTFUL DISPLAY OF A ASTRONAUT AND A FEMINIST WHO MUST CHASE A FRISBEE IN A JET BOAT,2006,1,7,4,2.99,171,27.99,PG-13,17,12
597,MOONWALKER FOOL,A EPIC DRAMA OF A FEMINIST AND A PIONEER WHO MUST SINK A COMPOSER IN NEW ORLEANS,2006,1,7,5,1.5,184,6.99,G,10,12
598,MOSQUITO ARMAGEDDON,A THOUGHTFUL CHARACTER STUDY OF A WAITRESS AND A FEMINIST WHO MUST BUILD A TEACHER IN ANCIENT JAPAN,2006,1,7,6,1.99,57,19.99,G,17,7
599,MOTHER OLEANDER,A BORING TALE OF A HUSBAND AND A BOY WHO MUST FIGHT A SQUIRREL IN ANCIENT CHINA,2006,1,7,3,1.5,103,20.99,R,17,4
600,MOTIONS DETAILS,A AWE-INSPIRING REFLECTION OF A DOG AND A STUDENT WHO MUST KILL A CAR IN AN ABANDONED FUN HOUSE,2006,1,7,5,1.5,166,20.99,PG,11,6
601,MOULIN WAKE,A ASTOUNDING STORY OF A FORENSIC PSYCHOLOGIST AND A CAT WHO MUST BATTLE A TEACHER IN AN ABANDONED MINE SHAFT,2006,1,7,4,1.99,79,17.99,PG-13,17,3
602,MOURNING PURPLE,A LACKLUSTURE DISPLAY OF A WAITRESS AND A LUMBERJACK WHO MUST CHASE A PIONEER IN NEW ORLEANS,2006,1,7,5,3.99,146,14.99,PG,17,7
603,MOVIE SHAKESPEARE,A INSIGHTFUL DISPLAY OF A DATABASE ADMINISTRATOR AND A STUDENT WHO MUST BUILD A HUNTER IN BERLIN,2006,1,7,6,2.99,53,12.99,PG,8,12
604,MULAN MOON,A EMOTIONAL SAGA OF A WOMANIZER AND A PIONEER WHO MUST OVERCOME A DENTIST IN A BALOON,2006,1,7,4,4.5,160,9.99,G,17,7
605,MULHOLLAND BEAST,A AWE-INSPIRING DISPLAY OF A HUSBAND AND A SQUIRREL WHO MUST BATTLE A SUMO WRESTLER IN A JET BOAT,2006,1,7,7,3.99,157,19.99,PG,9,5
606,MUMMY CREATURES,A FATEFUL CHARACTER STUDY OF A CROCODILE AND A MONKEY WHO MUST MEET A DENTIST IN AUSTRALIA,2006,1,7,3,3.5,160,19.99,NC-17,15,8
607,MUPPET MILE,A LACKLUSTURE STORY OF A MADMAN AND A TEACHER WHO MUST KILL A FRISBEE IN THE GULF OF MEXICO,2006,1,7,5,4.5,50,13.99,PG,17,6
608,MURDER ANTITRUST,A BRILLIANT YARN OF A CAR AND A DATABASE ADMINISTRATOR WHO MUST ESCAPE A BOY IN A MYSQL CONVENTION,2006,1,7,6,1.99,166,21.99,PG,17,10
609,MUSCLE BRIGHT,A STUNNING PANORAMA OF A SUMO WRESTLER AND A HUSBAND WHO MUST REDEEM A MADMAN IN ANCIENT INDIA,2006,1,7,7,3.5,185,28.99,G,17,9
610,MUSIC BOONDOCK,A THRILLING TALE OF A BUTLER AND A ASTRONAUT WHO MUST BATTLE A EXPLORER IN THE FIRST MANNED SPACE STATION,2006,1,7,7,2.5,129,8.99,R,17,3
611,MUSKETEERS WAIT,A TOUCHING YARN OF A STUDENT AND A MOOSE WHO MUST FIGHT A MAD COW IN AUSTRALIA,2006,1,7,7,3.99,73,29.99,PG,17,8
612,MUSSOLINI SPOILERS,A THRILLING DISPLAY OF A BOAT AND A MONKEY WHO MUST MEET A COMPOSER IN ANCIENT CHINA,2006,1,7,6,3.99,180,15.99,G,15,10
613,MYSTIC TRUMAN,A EPIC YARN OF A TEACHER AND A HUNTER WHO MUST OUTGUN A EXPLORER IN SOVIET GEORGIA,2006,1,7,5,2.5,92,11.99,NC-17,17,7
614,NAME DETECTIVE,A TOUCHING SAGA OF A SUMO WRESTLER AND A CAT WHO MUST PURSUE A MAD SCIENTIST IN NIGERIA,2006,1,7,5,1.5,178,8.99,PG-13,17,5
615,NASH CHOCOLAT,A EPIC REFLECTION OF A MONKEY AND A MAD COW WHO MUST KILL A FORENSIC PSYCHOLOGIST IN AN ABANDONED MINE SHAFT,2006,1,7,6,0.99,180,24.99,PG-13,2,12
616,NATIONAL STORY,A TAUT EPISTLE OF A MAD SCIENTIST AND A GIRL WHO MUST ESCAPE A MONKEY IN CALIFORNIA,2006,1,7,4,2.99,92,13.99,NC-17,6,8
617,NATURAL STOCK,A FAST-PACED STORY OF A SUMO WRESTLER AND A GIRL WHO MUST DEFEAT A CAR IN A BALOON FACTORY,2006,1,7,4,4.5,50,29.99,PG-13,17,8
618,NECKLACE OUTBREAK,A ASTOUNDING EPISTLE OF A DATABASE ADMINISTRATOR AND A MAD SCIENTIST WHO MUST PURSUE A CAT IN CALIFORNIA,2006,1,7,3,3.5,132,14.99,PG,7,11
619,NEIGHBORS CHARADE,A FANCIFUL REFLECTION OF A CROCODILE AND A ASTRONAUT WHO MUST OUTRACE A FEMINIST IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,2.99,161,19.99,R,15,3
620,NEMO CAMPUS,A LACKLUSTURE REFLECTION OF A MONKEY AND A SQUIRREL WHO MUST OUTRACE A WOMANIZER IN A MANHATTAN PENTHOUSE,2006,1,7,5,2.99,131,5.99,NC-17,17,4
621,NETWORK PEAK,A UNBELIEVEABLE REFLECTION OF A BUTLER AND A BOAT WHO MUST OUTGUN A MAD SCIENTIST IN CALIFORNIA,2006,1,7,5,3.5,75,16.99,PG-13,17,5
622,NEWSIES STORY,A ACTION-PACKED CHARACTER STUDY OF A DOG AND A LUMBERJACK WHO MUST OUTRACE A MOOSE IN THE GULF OF MEXICO,2006,1,7,4,0.99,159,18.99,G,17,8
623,NEWTON LABYRINTH,A INTREPID CHARACTER STUDY OF A MOOSE AND A WAITRESS WHO MUST FIND A A SHARK IN ANCIENT INDIA,2006,1,7,4,2.99,75,22.99,PG,17,10
624,NIGHTMARE CHILL,A BRILLIANT DISPLAY OF A ROBOT AND A BUTLER WHO MUST FIGHT A WAITRESS IN AN ABANDONED MINE SHAFT,2006,1,7,3,4.99,149,4.99,PG,17,7
625,NONE SPIKING,A BORING REFLECTION OF A SECRET AGENT AND A ASTRONAUT WHO MUST FACE A COMPOSER IN A MANHATTAN PENTHOUSE,2006,1,7,3,1.99,83,29.99,NC-17,14,9
626,NOON PAPI,A UNBELIEVEABLE CHARACTER STUDY OF A MAD SCIENTIST AND A ASTRONAUT WHO MUST FIND A PIONEER IN A MANHATTAN PENTHOUSE,2006,1,7,5,4.5,57,23.99,G,3,7
627,NORTH TEQUILA,A BEAUTIFUL CHARACTER STUDY OF A MAD COW AND A ROBOT WHO MUST REACH A WOMANIZER IN NEW ORLEANS,2006,1,7,4,0.99,67,17.99,NC-17,17,7
628,NORTHWEST POLISH,A BORING CHARACTER STUDY OF A BOY AND A A SHARK WHO MUST OUTRACE A WOMANIZER IN THE OUTBACK,2006,1,7,5,2.5,172,8.99,PG,17,11
629,NOTORIOUS REUNION,A AMAZING EPISTLE OF A WOMAN AND A SQUIRREL WHO MUST FIGHT A HUNTER IN A BALOON,2006,1,7,7,3.5,128,9.99,NC-17,17,4
630,NOTTING SPEAKEASY,A THOUGHTFUL DISPLAY OF A BUTLER AND A WOMANIZER WHO MUST FIND A WAITRESS IN THE CANADIAN ROCKIES,2006,1,7,7,1.5,48,27.99,PG-13,17,5
631,NOVOCAINE FLIGHT,A FANCIFUL DISPLAY OF A STUDENT AND A TEACHER WHO MUST OUTGUN A CROCODILE IN NIGERIA,2006,1,7,4,1.5,64,21.99,G,15,7
632,NUTS TIES,A THOUGHTFUL DRAMA OF A EXPLORER AND A WOMANIZER WHO MUST MEET A TEACHER IN CALIFORNIA,2006,1,7,5,4.99,145,7.99,NC-17,17,7
633,OCTOBER SUBMARINE,A TAUT EPISTLE OF A MONKEY AND A BOY WHO MUST CONFRONT A HUSBAND IN A JET BOAT,2006,1,7,6,1.99,54,12.99,PG-13,4,3
634,ODDS BOOGIE,A THRILLING YARN OF A FEMINIST AND A MADMAN WHO MUST BATTLE A HUNTER IN BERLIN,2006,1,7,6,4.5,48,26.99,NC-17,8,4
635,OKLAHOMA JUMANJI,A THOUGHTFUL DRAMA OF A DENTIST AND A WOMANIZER WHO MUST MEET A HUSBAND IN THE SAHARA DESERT,2006,1,7,7,4.99,58,4.99,PG,13,11
636,OLEANDER CLUE,A BORING STORY OF A TEACHER AND A MONKEY WHO MUST SUCCUMB A FORENSIC PSYCHOLOGIST IN A JET BOAT,2006,1,7,5,1.5,161,12.99,PG,12,10
637,OPEN AFRICAN,A LACKLUSTURE DRAMA OF A SECRET AGENT AND A EXPLORER WHO MUST DISCOVER A CAR IN A U-BOAT,2006,1,7,7,4.99,131,28.99,PG,14,8
638,OPERATION OPERATION,A INTREPID CHARACTER STUDY OF A MAN AND A FRISBEE WHO MUST OVERCOME A MADMAN IN ANCIENT CHINA,2006,1,7,7,1.5,156,14.99,G,17,4
639,OPPOSITE NECKLACE,A FATEFUL EPISTLE OF A CROCODILE AND A MOOSE WHO MUST KILL A EXPLORER IN NIGERIA,2006,1,7,7,4.5,92,12.99,PG,17,3
640,OPUS ICE,A FAST-PACED DRAMA OF A HUNTER AND A BOY WHO MUST DISCOVER A FEMINIST IN THE SAHARA DESERT,2006,1,7,5,4.5,102,24.99,R,17,8
641,ORANGE GRAPES,A ASTOUNDING DOCUMENTARY OF A BUTLER AND A WOMANIZER WHO MUST FACE A DOG IN A U-BOAT,2006,1,7,4,4.99,76,8.99,PG-13,17,10
642,ORDER BETRAYED,A AMAZING SAGA OF A DOG AND A A SHARK WHO MUST CHALLENGE A CAT IN THE SAHARA DESERT,2006,1,7,7,4.99,120,23.99,PG-13,17,7
643,ORIENT CLOSER,A ASTOUNDING EPISTLE OF A TECHNICAL WRITER AND A TEACHER WHO MUST FIGHT A SQUIRREL IN THE SAHARA DESERT,2006,1,7,3,4.5,118,19.99,R,7,6
644,OSCAR GOLD,A INSIGHTFUL TALE OF A DATABASE ADMINISTRATOR AND A DOG WHO MUST FACE A MADMAN IN SOVIET GEORGIA,2006,1,7,7,1.5,115,9.99,PG,2,4
645,OTHERS SOUP,A LACKLUSTURE DOCUMENTARY OF A MAD COW AND A MADMAN WHO MUST SINK A MOOSE IN THE GULF OF MEXICO,2006,1,7,7,1.5,118,15.99,PG,17,3
646,OUTBREAK DIVINE,A UNBELIEVEABLE YARN OF A DATABASE ADMINISTRATOR AND A WOMAN WHO MUST SUCCUMB A A SHARK IN A U-BOAT,2006,1,7,6,4.99,169,18.99,NC-17,10,12
647,OUTFIELD MASSACRE,A THOUGHTFUL DRAMA OF A HUSBAND AND A SECRET AGENT WHO MUST PURSUE A DATABASE ADMINISTRATOR IN ANCIENT INDIA,2006,1,7,4,1.5,129,15.99,NC-17,17,6
648,OUTLAW HANKY,A THOUGHTFUL STORY OF A ASTRONAUT AND A COMPOSER WHO MUST CONQUER A DOG IN THE SAHARA DESERT,2006,1,7,7,3.5,148,14.99,PG-13,16,9
